variante,escenario,escenario_operativo,perfil_presion,nivel,algoritmo,tamanio,corridas,factibles_pct,metrica,media,mediana,desviacion_muestral,mejor,peor
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,tiempoMs,140.108253,140.32935,6.930651,125.6602,151.3738
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,evaluaciones,4115.666667,4121,198.611271,3741,4461
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,cumplimientoPct,65.502008,65.060241,0.974358,67.46988,63.855422
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,cumplimientoPrioritariosPct,67.222222,66.666667,1.471068,70.37037,64.814815
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,retrasoHoras,39.672944,39.4775,1.073851,38.506667,42.053333
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,tiempoAtencionHoras,644.423667,643.7325,11.536909,625.035,671.978333
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,noAsignados,12.933333,13,0.52083,12,14
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,costo,19826.066667,19873,773.416511,18490,21372
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,distanciaKm,3302.466667,3319,114.684194,3086,3530
BASE,COLAPSO_LOGISTICO-CRITICA-N02,COLAPSO_LOGISTICO,CRITICA,2,RECOCIDO_SIMULADO,83,30,100,utilizacionPct,96.462963,96.388889,1.118113,98.611111,94.166667
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,objetivo,222039.577167,222237.451667,2500.152507,215597.001667,226339.086667
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,tiempoMs,1198.581327,1198.7442,36.075149,1132.949,1282.5962
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,evaluaciones,9060,9060,0,9060,9060
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,cumplimientoPct,40.515152,40,1.949539,44.545455,37.272727
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,cumplimientoPrioritariosPct,32.1875,32.8125,2.306639,35.9375,25
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,retrasoHoras,134.552222,136.488333,13.149202,104.766667,155.658333
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,tiempoAtencionHoras,917.688278,920.455833,23.402692,862.42,964.018333
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,noAsignados,41.533333,42,0.62881,40,43
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,costo,20038.4,19938,832.24572,18196,21686
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,distanciaKm,3381.466667,3367,112.678895,3128,3574
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,GENETICO,110,30,100,utilizacionPct,98.24187,98.323171,0.911768,100,96.036585
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,objetivo,247987.045222,247496.005,2332.280617,242677.528333,252415.875
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,tiempoMs,340.007857,339.41705,12.633865,317.6844,370.9554
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,evaluaciones,4530.333333,4541,151.109308,4221,4821
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,cumplimientoPct,27.212121,27.272727,0.713559,29.090909,26.363636
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,cumplimientoPrioritariosPct,28.177083,28.125,1.044805,31.25,26.5625
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,retrasoHoras,215.445389,215.290833,1.751677,213.341667,220.34
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,tiempoAtencionHoras,942.506333,943.719167,9.626476,921.928333,968.861667
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,noAsignados,45.1,45,0.48066,44,46
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,costo,20619.6,20824,646.121031,19090,21886
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,distanciaKm,3439.733333,3458,102.035468,3216,3626
BASE,COLAPSO_LOGISTICO-CRITICA-N03,COLAPSO_LOGISTICO,CRITICA,3,RECOCIDO_SIMULADO,110,30,100,utilizacionPct,97.144309,97.256098,0.76997,99.085366,95.731707
