variante,escenario,escenario_operativo,perfil_presion,tamanio,nivel,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial,pedidos_afectados_incidencia,vehiculos_averia_incidente,tiempo_replanificacion_ms,replanificacion_exitosa
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,1,43,GENETICO,471.8579,9060,201.513333,105.68,0.958333,0,0,true,true,92,87.5,11272,1630,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,2,44,GENETICO,366.3944,9060,201.378333,105.545,0.958333,0,0,true,true,92,87.5,11316,1656,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,2,44,RECOCIDO_SIMULADO,15.5101,1861,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,9.212079,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,3,45,RECOCIDO_SIMULADO,9.0922,1061,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,3.265856,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,3,45,GENETICO,597.2425,9060,201.578333,105.745,0.958333,0,0,true,true,92,87.5,11076,1606,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,4,46,GENETICO,332.1862,9060,201.633333,105.8,0.958333,0,0,true,true,92,87.5,10800,1570,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,4,46,RECOCIDO_SIMULADO,17.6376,2221,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,14.744268,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,5,47,RECOCIDO_SIMULADO,17.8119,2261,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,15.665347,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,5,47,GENETICO,509.0605,9060,201.558333,105.725,0.958333,0,0,true,true,92,87.5,10820,1570,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,6,48,GENETICO,342.9263,9060,201.633333,105.8,0.958333,0,0,true,true,92,87.5,10800,1570,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,6,48,RECOCIDO_SIMULADO,17.0223,1661,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,7.161856,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,7,49,RECOCIDO_SIMULADO,13.5614,1661,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,7.232075,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,7,49,GENETICO,347.7319,9060,201.303333,105.47,0.958333,0,0,true,true,92,87.5,10888,1570,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,8,50,GENETICO,651.9006,9060,201.408333,105.575,0.958333,0,0,true,true,92,87.5,11092,1604,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,8,50,RECOCIDO_SIMULADO,15.3614,1781,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,8.441726,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,9,51,RECOCIDO_SIMULADO,13.4552,1621,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,6.679952,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,9,51,GENETICO,372.0139,9060,201.828333,105.995,0.958333,0,0,true,true,92,87.5,11188,1630,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,10,52,GENETICO,473.9258,9060,201.303333,105.47,0.958333,0,0,true,true,92,87.5,10864,1572,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,10,52,RECOCIDO_SIMULADO,12.5177,1501,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,5.927274,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,11,53,RECOCIDO_SIMULADO,11.9631,1421,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,5.226648,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,11,53,GENETICO,494.6921,9060,201.438333,105.605,0.958333,0,0,true,true,92,87.5,11300,1656,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,12,54,GENETICO,1043.3634,9060,201.138333,105.305,0.958333,0,0,true,true,92,87.5,11084,1594,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,12,54,RECOCIDO_SIMULADO,16.7819,2061,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,12.116005,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,13,55,RECOCIDO_SIMULADO,23.472,3061,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,42.548666,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,13,55,GENETICO,710.8253,9060,201.378333,105.545,0.958333,0,0,true,true,92,87.5,11100,1604,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,14,56,GENETICO,627.5708,9060,201.093333,105.26,0.958333,0,0,true,true,92,87.5,11176,1604,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,14,56,RECOCIDO_SIMULADO,18.6855,1861,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,9.267634,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,15,57,RECOCIDO_SIMULADO,10.4152,1141,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,3.691076,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,15,57,GENETICO,909.5104,9060,201.368333,105.535,0.958333,0,0,true,true,92,87.5,11004,1590,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,16,58,GENETICO,455.4384,9060,201.303333,105.47,0.958333,0,0,true,true,92,87.5,10864,1572,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,16,58,RECOCIDO_SIMULADO,9.9248,1181,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,3.853529,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,17,59,RECOCIDO_SIMULADO,15.8959,1941,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,10.067554,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,17,59,GENETICO,566.8251,9060,201.048333,105.215,0.958333,0,0,true,true,92,87.5,11188,1604,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,18,60,GENETICO,470.6374,9060,201.153333,105.32,0.958333,0,0,true,true,92,87.5,10904,1572,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,18,60,RECOCIDO_SIMULADO,18.4463,2341,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,16.917631,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,19,61,RECOCIDO_SIMULADO,17.1812,2141,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,13.208696,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,19,61,GENETICO,671.0618,9060,201.093333,105.26,0.958333,0,0,true,true,92,87.5,11176,1604,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,20,62,GENETICO,779.6175,9060,201.468333,105.635,0.958333,0,0,true,true,92,87.5,11284,1630,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,20,62,RECOCIDO_SIMULADO,23.9009,3021,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,41.647139,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,21,63,RECOCIDO_SIMULADO,15.4312,1901,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,10.042808,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,21,63,GENETICO,475.54,9060,201.558333,105.725,0.958333,0,0,true,true,92,87.5,11052,1604,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,22,64,GENETICO,806.2064,9060,201.048333,105.215,0.958333,0,0,true,true,92,87.5,11188,1604,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,22,64,RECOCIDO_SIMULADO,15.4693,1781,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,8.494537,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,23,65,RECOCIDO_SIMULADO,14.2031,1701,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,7.67452,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,23,65,GENETICO,613.97,9060,201.468333,105.635,0.958333,0,0,true,true,92,87.5,11284,1630,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,24,66,GENETICO,737.5861,9060,201.093333,105.26,0.958333,0,0,true,true,92,87.5,10920,1572,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,24,66,RECOCIDO_SIMULADO,16.6635,1741,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,8.035056,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,25,67,RECOCIDO_SIMULADO,10.8641,1261,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,4.358248,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,25,67,GENETICO,604.3154,9060,201.348333,105.515,0.958333,0,0,true,true,92,87.5,11140,1608,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,26,68,GENETICO,645.2901,9060,201.708333,105.875,0.958333,0,0,true,true,92,87.5,11220,1630,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,26,68,RECOCIDO_SIMULADO,15.7402,1941,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,10.273097,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,27,69,RECOCIDO_SIMULADO,24.224,3141,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,47.56032,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,27,69,GENETICO,758.7572,9060,201.303333,105.47,0.958333,0,0,true,true,92,87.5,10888,1570,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,28,70,GENETICO,810.1337,9060,201.618333,105.785,0.958333,0,0,true,true,92,87.5,11244,1630,34.114583,,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,28,70,RECOCIDO_SIMULADO,18.1776,2101,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,12.788317,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,29,71,RECOCIDO_SIMULADO,15.8275,1861,202.848333,107.015,0.958333,0,0,true,true,92,87.5,10988,1594,34.114583,9.333767,,,,
BASE,OPERACION_DIARIA-NORMAL-N03,OPERACION_DIARIA,NORMAL,25,3,29,71,GENETICO,450.5988,9060,201.413333,105.58,0.958333,0,0,true,true,92,87.5,10992,1590,34.114583,,,,,
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,0,42,GENETICO,684.1591,9060,350.305,176.305,1.74,0,0,true,true,94.736842,92,12100,1884,45.277778,,7,1,159.6117,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,0,42,RECOCIDO_SIMULADO,20.8841,1021,361.931667,187.931667,1.74,0,0,true,true,94.736842,92,12786,1976,45.277778,3.097142,7,1,11.9881,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,1,43,RECOCIDO_SIMULADO,19.5782,981,403.333333,184.333333,2.19,0,0,true,true,94.736842,92,12246,1834,45.277778,2.964969,6,1,12.481,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,1,43,GENETICO,840.7381,9060,525.391667,176.391667,3.49,0,0,true,true,94.736842,92,12182,1944,45.277778,,6,1,201.3864,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,2,44,GENETICO,575.7042,9060,349.891667,175.891667,1.74,0,0,true,true,94.736842,92,12210,1912,45.277778,,8,1,140.6518,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,2,44,RECOCIDO_SIMULADO,17.7655,821,305.981667,185.981667,1.2,0,0,true,true,94.736842,92,13300,1998,45.277778,2.48179,8,1,9.4025,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,3,45,RECOCIDO_SIMULADO,15.0939,1181,361.56,187.56,1.74,0,0,true,true,94.736842,92,12992,1944,45.277778,3.958102,8,1,12.5324,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,3,45,GENETICO,733.9283,9060,395.788333,176.788333,2.19,0,0,true,true,94.736842,92,12396,1902,45.277778,,8,1,142.2435,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,4,46,GENETICO,824.9917,9060,348.306667,174.306667,1.74,0,0,true,true,94.736842,92,11990,1828,45.277778,,5,1,246.5598,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,4,46,RECOCIDO_SIMULADO,20.4388,541,358.768333,184.768333,1.74,0,0,true,true,94.736842,92,12498,1922,45.277778,1.69832,5,1,6.8427,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,5,47,RECOCIDO_SIMULADO,17.8492,1181,307.585,187.585,1.2,0,0,true,true,94.736842,92,12154,1788,45.277778,3.84597,6,1,12.5847,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,5,47,GENETICO,919.4299,9060,349.195,175.195,1.74,0,0,true,true,94.736842,92,12168,1906,45.277778,,6,1,181.978,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,6,48,GENETICO,571.3983,9060,351.36,177.36,1.74,0,0,true,true,94.736842,92,12888,2082,45.277778,,5,1,134.3362,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,6,48,RECOCIDO_SIMULADO,17.2032,781,359.865,185.865,1.74,0,0,true,true,94.736842,92,11846,1852,45.277778,2.281026,5,1,9.0379,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,7,49,RECOCIDO_SIMULADO,17.7664,541,355.201667,181.201667,1.74,0,0,true,true,94.736842,92,12212,1790,45.277778,1.756221,7,1,7.2373,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,7,49,GENETICO,572.596,9060,295.408333,175.408333,1.2,0,0,true,true,94.736842,92,11968,1840,45.277778,,7,1,209.5741,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,8,50,GENETICO,1028.0967,9060,339.526667,174.526667,1.65,0,0,true,true,94.736842,92,11904,1804,45.277778,,9,1,252.8568,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,8,50,RECOCIDO_SIMULADO,17.981,341,401.311667,182.311667,2.19,0,0,true,true,94.736842,92,12076,1852,45.277778,1.306179,9,1,5.0831,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,9,51,RECOCIDO_SIMULADO,21.2372,901,483.648333,188.648333,2.95,0,0,true,true,94.736842,92,12722,2000,45.277778,2.662763,8,1,10.624,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,9,51,GENETICO,842.1333,9060,294.956667,174.956667,1.2,0,0,true,true,94.736842,92,12190,1862,45.277778,,8,1,376.724,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,10,52,GENETICO,699.3342,9060,397.081667,178.081667,2.19,0,0,true,true,94.736842,92,12702,1986,45.277778,,10,1,184.8802,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,10,52,RECOCIDO_SIMULADO,18.3874,701,404.268333,185.268333,2.19,0,0,true,true,94.736842,92,12436,1876,45.277778,2.127889,10,1,8.3115,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,11,53,RECOCIDO_SIMULADO,17.3118,1461,367.245,193.245,1.74,0,0,true,true,94.736842,92,12642,1932,45.277778,5.620169,10,1,14.8613,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,11,53,GENETICO,988.4352,9060,295.681667,175.681667,1.2,0,0,true,true,94.736842,92,11750,1786,45.277778,,10,1,223.9195,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,12,54,GENETICO,597.2879,9060,348.656667,174.656667,1.74,0,0,true,true,94.736842,92,11764,1812,45.277778,,8,1,170.7124,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,12,54,RECOCIDO_SIMULADO,16.5286,541,361.265,187.265,1.74,0,0,true,true,94.736842,92,11658,1794,45.277778,1.736106,8,1,6.9089,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,13,55,RECOCIDO_SIMULADO,19.0007,941,358.281667,184.281667,1.74,0,0,true,true,94.736842,92,12242,1868,45.277778,2.860932,8,1,11.5967,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,13,55,GENETICO,862.6203,9060,347.78,173.78,1.74,0,0,true,true,94.736842,92,11888,1814,45.277778,,8,1,164.9818,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,14,56,GENETICO,822.6283,9060,350.405,176.405,1.74,0,0,true,true,94.736842,92,12200,1956,45.277778,,9,1,146.0504,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,14,56,RECOCIDO_SIMULADO,20.2718,1101,355.616667,181.616667,1.74,0,0,true,true,94.736842,92,12676,1912,45.277778,3.513992,9,1,12.3163,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,15,57,RECOCIDO_SIMULADO,17.2532,741,366.11,192.11,1.74,0,0,true,true,94.736842,92,12254,1846,45.277778,2.271831,7,1,8.8559,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,15,57,GENETICO,576.075,9060,297.04,177.04,1.2,0,0,true,true,94.736842,92,12736,1994,45.277778,,7,1,238.7702,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,16,58,GENETICO,765.0139,9060,348.321667,174.321667,1.74,0,0,true,true,94.736842,92,12302,1898,45.277778,,8,1,187.7362,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,16,58,RECOCIDO_SIMULADO,15.9867,781,312.73,192.73,1.2,0,0,true,true,94.736842,92,12360,1858,45.277778,2.352063,8,1,9.0769,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,17,59,RECOCIDO_SIMULADO,14.4938,741,357.09,183.09,1.74,0,0,true,true,94.736842,92,12174,1782,45.277778,2.184302,6,1,8.7228,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,17,59,GENETICO,716.3243,9060,348.313333,174.313333,1.74,0,0,true,true,94.736842,92,12014,1888,45.277778,,6,1,137.9123,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,18,60,GENETICO,694.3744,9060,351.268333,177.268333,1.74,0,0,true,true,94.736842,92,11902,1834,45.277778,,7,1,207.4603,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,18,60,RECOCIDO_SIMULADO,16.8829,1341,309.971667,189.971667,1.2,0,0,true,true,94.736842,92,12942,1978,45.277778,4.682404,7,1,14.4668,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,19,61,RECOCIDO_SIMULADO,21.8458,661,354.268333,180.268333,1.74,0,0,true,true,94.736842,92,11540,1740,45.277778,2.036377,8,1,7.9419,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,19,61,GENETICO,1142.5267,9060,350.15,176.15,1.74,0,0,true,true,94.736842,92,12134,1886,45.277778,,8,1,175.6092,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,20,62,GENETICO,1046.6416,9060,339.876667,174.876667,1.65,0,0,true,true,94.736842,92,11626,1756,45.277778,,10,1,167.7776,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,20,62,RECOCIDO_SIMULADO,23.8639,661,304.495,184.495,1.2,0,0,true,true,94.736842,92,11696,1818,45.277778,1.979516,10,1,7.903,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,21,63,RECOCIDO_SIMULADO,22.835,1701,355.436667,181.436667,1.74,0,0,true,true,94.736842,92,12402,1848,45.277778,7.402032,8,1,17.2658,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,21,63,GENETICO,975.1643,9060,350.371667,176.371667,1.74,0,0,true,true,94.736842,92,12258,1888,45.277778,,8,1,184.1106,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,22,64,GENETICO,780.8497,9060,349.933333,175.933333,1.74,0,0,true,true,94.736842,92,12016,1832,45.277778,,5,1,155.4357,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,22,64,RECOCIDO_SIMULADO,17.2579,861,357.311667,183.311667,1.74,0,0,true,true,94.736842,92,12212,1764,45.277778,2.613557,5,1,10.0381,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,23,65,RECOCIDO_SIMULADO,17.5519,621,303.52,183.52,1.2,0,0,true,true,94.736842,92,12492,1822,45.277778,1.8534,10,1,7.5483,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,23,65,GENETICO,1169.8944,9060,350.506667,176.506667,1.74,0,0,true,true,94.736842,92,12560,1882,45.277778,,10,1,225.2431,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,24,66,GENETICO,1023.6053,9060,347.916667,173.916667,1.74,0,0,true,true,94.736842,92,11656,1746,45.277778,,6,1,196.2455,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,24,66,RECOCIDO_SIMULADO,18.578,701,365.33,191.33,1.74,0,0,true,true,94.736842,92,12734,1950,45.277778,2.091702,6,1,8.1816,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,25,67,RECOCIDO_SIMULADO,17.0155,541,302.725,182.725,1.2,0,0,true,true,94.736842,92,11572,1790,45.277778,1.675304,10,1,9.4257,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,25,67,GENETICO,1024.0449,9060,350.47,176.47,1.74,0,0,true,true,94.736842,92,12234,1896,45.277778,,10,1,156.23,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,26,68,GENETICO,1094.5462,9060,348.87,174.87,1.74,0,0,true,true,94.736842,92,12192,1876,45.277778,,9,1,211.6467,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,26,68,RECOCIDO_SIMULADO,18.8695,381,354.84,180.84,1.74,0,0,true,true,94.736842,92,11818,1772,45.277778,1.427287,9,1,5.3888,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,27,69,RECOCIDO_SIMULADO,18.8315,701,358.416667,184.416667,1.74,0,0,true,true,94.736842,92,12612,1856,45.277778,2.094882,8,1,8.5976,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,27,69,GENETICO,1026.5435,9060,295.791667,175.791667,1.2,0,0,true,true,94.736842,92,12422,1914,45.277778,,8,1,162.2517,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,28,70,GENETICO,994.3986,9060,394.591667,175.591667,2.19,0,0,true,true,94.736842,92,12370,1852,45.277778,,8,1,172.6921,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,28,70,RECOCIDO_SIMULADO,14.7952,941,359.788333,185.788333,1.74,0,0,true,true,94.736842,92,13074,2028,45.277778,2.852604,8,1,10.663,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,29,71,RECOCIDO_SIMULADO,17.9538,741,319.586667,199.586667,1.2,0,0,true,true,94.736842,92,11316,1632,45.277778,2.216388,8,1,8.9567,true
BASE,OPERACION_DIARIA-ALTA-N01,OPERACION_DIARIA,ALTA,38,1,29,71,GENETICO,858.1929,9060,347.516667,173.516667,1.74,0,0,true,true,94.736842,92,12330,1868,45.277778,,8,1,160.2231,true
